SAMPLEID,FLOWCELL,INDEX,LANE,R1,R2
HG003_NA24149_father,AHA3FRADXX,3F1,2,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0034_AHA3FRADXX/Project_RM8392/Sample_3F1/3F1_ACAGTG_L002_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0034_AHA3FRADXX/Project_RM8392/Sample_3F1/3F1_ACAGTG_L002_R2.fq.gz
HG003_NA24149_father,AHA3FRADXX,3F2,1,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0034_AHA3FRADXX/Project_RM8392/Sample_3F2/3F2_GCCAAT_L001_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0034_AHA3FRADXX/Project_RM8392/Sample_3F2/3F2_GCCAAT_L001_R2.fq.gz
HG003_NA24149_father,AHA3FRADXX,3F2,2,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0034_AHA3FRADXX/Project_RM8392/Sample_3F2/3F2_GCCAAT_L002_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0034_AHA3FRADXX/Project_RM8392/Sample_3F2/3F2_GCCAAT_L002_R2.fq.gz
HG003_NA24149_father,AHA3FRADXX,3L1,1,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0034_AHA3FRADXX/Project_RM8392/Sample_3L1/3L1_CTTGTA_L001_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0034_AHA3FRADXX/Project_RM8392/Sample_3L1/3L1_CTTGTA_L001_R2.fq.gz
HG003_NA24149_father,AHA3FRADXX,3L1,2,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0034_AHA3FRADXX/Project_RM8392/Sample_3L1/3L1_CTTGTA_L002_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0034_AHA3FRADXX/Project_RM8392/Sample_3L1/3L1_CTTGTA_L002_R2.fq.gz
HG003_NA24149_father,AHA3FRADXX,3L2,1,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0034_AHA3FRADXX/Project_RM8392/Sample_3L2/3L2_GTGAAA_L001_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0034_AHA3FRADXX/Project_RM8392/Sample_3L2/3L2_GTGAAA_L001_R2.fq.gz
HG003_NA24149_father,AHA3FRADXX,3L2,2,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0034_AHA3FRADXX/Project_RM8392/Sample_3L2/3L2_GTGAAA_L002_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0034_AHA3FRADXX/Project_RM8392/Sample_3L2/3L2_GTGAAA_L002_R2.fq.gz
HG003_NA24149_father,BHA3CGADXX,3A1,1,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0035_BHA3CGADXX/Project_RM8392/Sample_3A1/3A1_CGATGT_L001_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0035_BHA3CGADXX/Project_RM8392/Sample_3A1/3A1_CGATGT_L001_R2.fq.gz
HG003_NA24149_father,BHA3CGADXX,3A1,2,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0035_BHA3CGADXX/Project_RM8392/Sample_3A1/3A1_CGATGT_L002_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0035_BHA3CGADXX/Project_RM8392/Sample_3A1/3A1_CGATGT_L002_R2.fq.gz
HG003_NA24149_father,BHA3CGADXX,3A2,1,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0035_BHA3CGADXX/Project_RM8392/Sample_3A2/3A2_TGACCA_L001_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0035_BHA3CGADXX/Project_RM8392/Sample_3A2/3A2_TGACCA_L001_R2.fq.gz
HG003_NA24149_father,BHA3CGADXX,3A2,2,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0035_BHA3CGADXX/Project_RM8392/Sample_3A2/3A2_TGACCA_L002_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0035_BHA3CGADXX/Project_RM8392/Sample_3A2/3A2_TGACCA_L002_R2.fq.gz
HG003_NA24149_father,BHA3CGADXX,3B1,1,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0035_BHA3CGADXX/Project_RM8392/Sample_3B1/3B1_CAGATC_L001_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0035_BHA3CGADXX/Project_RM8392/Sample_3B1/3B1_CAGATC_L001_R2.fq.gz
HG003_NA24149_father,BHA3CGADXX,3B1,2,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0035_BHA3CGADXX/Project_RM8392/Sample_3B1/3B1_CAGATC_L002_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0035_BHA3CGADXX/Project_RM8392/Sample_3B1/3B1_CAGATC_L002_R2.fq.gz
HG003_NA24149_father,BHA3CGADXX,3B2,1,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0035_BHA3CGADXX/Project_RM8392/Sample_3B2/3B2_CCGTCC_L001_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0035_BHA3CGADXX/Project_RM8392/Sample_3B2/3B2_CCGTCC_L001_R2.fq.gz
HG003_NA24149_father,BHA3CGADXX,3B2,2,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0035_BHA3CGADXX/Project_RM8392/Sample_3B2/3B2_CCGTCC_L002_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0035_BHA3CGADXX/Project_RM8392/Sample_3B2/3B2_CCGTCC_L002_R2.fq.gz
HG003_NA24149_father,BHA3CGADXX,3C1,1,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0035_BHA3CGADXX/Project_RM8392/Sample_3C1/3C1_AGTCAA_L001_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0035_BHA3CGADXX/Project_RM8392/Sample_3C1/3C1_AGTCAA_L001_R2.fq.gz
HG003_NA24149_father,BHA3CGADXX,3C1,2,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0035_BHA3CGADXX/Project_RM8392/Sample_3C1/3C1_AGTCAA_L002_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0035_BHA3CGADXX/Project_RM8392/Sample_3C1/3C1_AGTCAA_L002_R2.fq.gz
HG003_NA24149_father,BHA3CGADXX,3C2,1,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0035_BHA3CGADXX/Project_RM8392/Sample_3C2/3C2_AGTTCC_L001_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0035_BHA3CGADXX/Project_RM8392/Sample_3C2/3C2_AGTTCC_L001_R2.fq.gz
HG003_NA24149_father,BHA3CGADXX,3C2,2,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0035_BHA3CGADXX/Project_RM8392/Sample_3C2/3C2_AGTTCC_L002_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0035_BHA3CGADXX/Project_RM8392/Sample_3C2/3C2_AGTTCC_L002_R2.fq.gz
HG003_NA24149_father,BHA3CGADXX,3D1,1,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0035_BHA3CGADXX/Project_RM8392/Sample_3D1/3D1_ATGTCA_L001_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0035_BHA3CGADXX/Project_RM8392/Sample_3D1/3D1_ATGTCA_L001_R2.fq.gz
HG003_NA24149_father,BHA3CGADXX,3D1,2,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0035_BHA3CGADXX/Project_RM8392/Sample_3D1/3D1_ATGTCA_L002_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0035_BHA3CGADXX/Project_RM8392/Sample_3D1/3D1_ATGTCA_L002_R2.fq.gz
HG003_NA24149_father,BHA3CGADXX,3D2,1,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0035_BHA3CGADXX/Project_RM8392/Sample_3D2/3D2_GTCCGC_L001_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0035_BHA3CGADXX/Project_RM8392/Sample_3D2/3D2_GTCCGC_L001_R2.fq.gz
HG003_NA24149_father,BHA3CGADXX,3D2,2,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0035_BHA3CGADXX/Project_RM8392/Sample_3D2/3D2_GTCCGC_L002_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0035_BHA3CGADXX/Project_RM8392/Sample_3D2/3D2_GTCCGC_L002_R2.fq.gz
HG003_NA24149_father,BHA3CGADXX,3F1,1,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0035_BHA3CGADXX/Project_RM8392/Sample_3F1/3F1_ACAGTG_L001_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0035_BHA3CGADXX/Project_RM8392/Sample_3F1/3F1_ACAGTG_L001_R2.fq.gz
HG003_NA24149_father,BHA3CGADXX,3F1,2,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0035_BHA3CGADXX/Project_RM8392/Sample_3F1/3F1_ACAGTG_L002_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0035_BHA3CGADXX/Project_RM8392/Sample_3F1/3F1_ACAGTG_L002_R2.fq.gz
HG003_NA24149_father,BHA3CGADXX,3F2,1,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0035_BHA3CGADXX/Project_RM8392/Sample_3F2/3F2_GCCAAT_L001_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0035_BHA3CGADXX/Project_RM8392/Sample_3F2/3F2_GCCAAT_L001_R2.fq.gz
HG003_NA24149_father,BHA3CGADXX,3F2,2,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0035_BHA3CGADXX/Project_RM8392/Sample_3F2/3F2_GCCAAT_L002_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0035_BHA3CGADXX/Project_RM8392/Sample_3F2/3F2_GCCAAT_L002_R2.fq.gz
HG003_NA24149_father,BHA3CGADXX,3L1,1,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0035_BHA3CGADXX/Project_RM8392/Sample_3L1/3L1_CTTGTA_L001_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0035_BHA3CGADXX/Project_RM8392/Sample_3L1/3L1_CTTGTA_L001_R2.fq.gz
HG003_NA24149_father,BHA3CGADXX,3L1,2,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0035_BHA3CGADXX/Project_RM8392/Sample_3L1/3L1_CTTGTA_L002_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0035_BHA3CGADXX/Project_RM8392/Sample_3L1/3L1_CTTGTA_L002_R2.fq.gz
HG003_NA24149_father,BHA3CGADXX,3L2,1,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0035_BHA3CGADXX/Project_RM8392/Sample_3L2/3L2_GTGAAA_L001_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0035_BHA3CGADXX/Project_RM8392/Sample_3L2/3L2_GTGAAA_L001_R2.fq.gz
HG003_NA24149_father,BHA3CGADXX,3L2,2,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0035_BHA3CGADXX/Project_RM8392/Sample_3L2/3L2_GTGAAA_L002_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140703_D00360_0035_BHA3CGADXX/Project_RM8392/Sample_3L2/3L2_GTGAAA_L002_R2.fq.gz
HG003_NA24149_father,AHA3D6ADXX,3A1,1,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140709_D00360_0036_AHA3D6ADXX/Project_RM8392/Sample_3A1/3A1_CGATGT_L001_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140709_D00360_0036_AHA3D6ADXX/Project_RM8392/Sample_3A1/3A1_CGATGT_L001_R2.fq.gz
HG003_NA24149_father,AHA3D6ADXX,3A1,2,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140709_D00360_0036_AHA3D6ADXX/Project_RM8392/Sample_3A1/3A1_CGATGT_L002_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140709_D00360_0036_AHA3D6ADXX/Project_RM8392/Sample_3A1/3A1_CGATGT_L002_R2.fq.gz
HG003_NA24149_father,AHA3D6ADXX,3A2,1,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140709_D00360_0036_AHA3D6ADXX/Project_RM8392/Sample_3A2/3A2_TGACCA_L001_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140709_D00360_0036_AHA3D6ADXX/Project_RM8392/Sample_3A2/3A2_TGACCA_L001_R2.fq.gz
HG003_NA24149_father,AHA3D6ADXX,3A2,2,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140709_D00360_0036_AHA3D6ADXX/Project_RM8392/Sample_3A2/3A2_TGACCA_L002_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140709_D00360_0036_AHA3D6ADXX/Project_RM8392/Sample_3A2/3A2_TGACCA_L002_R2.fq.gz
HG003_NA24149_father,AHA3D6ADXX,3B1,1,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140709_D00360_0036_AHA3D6ADXX/Project_RM8392/Sample_3B1/3B1_CAGATC_L001_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140709_D00360_0036_AHA3D6ADXX/Project_RM8392/Sample_3B1/3B1_CAGATC_L001_R2.fq.gz
HG003_NA24149_father,AHA3D6ADXX,3B1,2,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140709_D00360_0036_AHA3D6ADXX/Project_RM8392/Sample_3B1/3B1_CAGATC_L002_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140709_D00360_0036_AHA3D6ADXX/Project_RM8392/Sample_3B1/3B1_CAGATC_L002_R2.fq.gz
HG003_NA24149_father,AHA3D6ADXX,3B2,1,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140709_D00360_0036_AHA3D6ADXX/Project_RM8392/Sample_3B2/3B2_CCGTCC_L001_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140709_D00360_0036_AHA3D6ADXX/Project_RM8392/Sample_3B2/3B2_CCGTCC_L001_R2.fq.gz
HG003_NA24149_father,AHA3D6ADXX,3B2,2,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140709_D00360_0036_AHA3D6ADXX/Project_RM8392/Sample_3B2/3B2_CCGTCC_L002_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140709_D00360_0036_AHA3D6ADXX/Project_RM8392/Sample_3B2/3B2_CCGTCC_L002_R2.fq.gz
HG003_NA24149_father,AHA3D6ADXX,3C1,1,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140709_D00360_0036_AHA3D6ADXX/Project_RM8392/Sample_3C1/3C1_AGTCAA_L001_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140709_D00360_0036_AHA3D6ADXX/Project_RM8392/Sample_3C1/3C1_AGTCAA_L001_R2.fq.gz
HG003_NA24149_father,AHA3D6ADXX,3C1,2,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140709_D00360_0036_AHA3D6ADXX/Project_RM8392/Sample_3C1/3C1_AGTCAA_L002_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140709_D00360_0036_AHA3D6ADXX/Project_RM8392/Sample_3C1/3C1_AGTCAA_L002_R2.fq.gz
HG003_NA24149_father,AHA3D6ADXX,3C2,1,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140709_D00360_0036_AHA3D6ADXX/Project_RM8392/Sample_3C2/3C2_AGTTCC_L001_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140709_D00360_0036_AHA3D6ADXX/Project_RM8392/Sample_3C2/3C2_AGTTCC_L001_R2.fq.gz
HG003_NA24149_father,AHA3D6ADXX,3C2,2,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140709_D00360_0036_AHA3D6ADXX/Project_RM8392/Sample_3C2/3C2_AGTTCC_L002_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140709_D00360_0036_AHA3D6ADXX/Project_RM8392/Sample_3C2/3C2_AGTTCC_L002_R2.fq.gz
HG003_NA24149_father,AHA3D6ADXX,3D1,1,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140709_D00360_0036_AHA3D6ADXX/Project_RM8392/Sample_3D1/3D1_ATGTCA_L001_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140709_D00360_0036_AHA3D6ADXX/Project_RM8392/Sample_3D1/3D1_ATGTCA_L001_R2.fq.gz
HG003_NA24149_father,AHA3D6ADXX,3D1,2,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140709_D00360_0036_AHA3D6ADXX/Project_RM8392/Sample_3D1/3D1_ATGTCA_L002_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140709_D00360_0036_AHA3D6ADXX/Project_RM8392/Sample_3D1/3D1_ATGTCA_L002_R2.fq.gz
HG003_NA24149_father,AHA3D6ADXX,3D2,1,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140709_D00360_0036_AHA3D6ADXX/Project_RM8392/Sample_3D2/3D2_GTCCGC_L001_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140709_D00360_0036_AHA3D6ADXX/Project_RM8392/Sample_3D2/3D2_GTCCGC_L001_R2.fq.gz
HG003_NA24149_father,AHA3D6ADXX,3D2,2,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140709_D00360_0036_AHA3D6ADXX/Project_RM8392/Sample_3D2/3D2_GTCCGC_L002_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140709_D00360_0036_AHA3D6ADXX/Project_RM8392/Sample_3D2/3D2_GTCCGC_L002_R2.fq.gz
